Fan,FanHours,Refrigerator,RefrigeratorHours,AirConditioner,AirConditionerHours,Television,TelevisionHours,Monitor,MonitorHours,MotorPump,MotorPumpHours,Month,City,UnitsConsumed,ElectricityBill
1,3,2,24,3,8,1,8,2,0,1,0,5,Kolkata,1326.75,9350.62
4,2,2,24,3,0,3,2,1,6,0,0,7,Gurgaon,259.2,978.3
4,9,2,24,2,9,1,7,2,7,1,3,7,Noida,1212.3,7904.25
6,7,0,0,2,6,0,0,2,7,0,0,5,Nagpur,651.3,7232.16
5,13,1,24,2,1,3,2,0,0,0,0,7,Faridabad,362.25,1594.01
1,9,0,0,3,2,3,6,2,5,0,0,9,Chennai,356.25,618.75
2,12,2,24,0,0,2,2,1,8,0,0,5,Dahej,291.6,1218.82
4,7,0,0,0,0,1,1,3,1,1,3,7,New Delhi,137.1,411.3
0,0,1,24,2,6,3,3,2,8,0,0,2,Ahmedabad,694.2,3312.34
0,0,1,24,1,6,3,0,2,10,1,3,3,Navi Mumbai,469.5,4814.1
2,10,0,0,0,0,1,0,2,10,0,0,9,Noida,69.0,379.5
0,0,0,0,3,10,1,2,3,6,0,0,10,Faridabad,1377.6,8713.46
4,12,0,0,3,6,1,4,2,3,1,1,10,Hyderabad,959.7,7147.3
8,11,2,24,1,6,1,2,0,0,1,2,6,Noida,735.0,4634.75
0,0,2,24,0,0,1,3,3,2,1,2,8,Shimla,277.2,634.67
7,2,0,0,1,7,3,3,3,10,0,0,8,Dahej,409.5,1831.9
6,10,0,0,2,3,2,1,1,6,0,0,2,Faridabad,418.2,1954.89
2,1,1,24,2,1,2,3,0,0,1,2,3,Kolkata,265.5,1443.0
0,0,1,24,3,6,0,0,3,8,1,3,7,Chennai,1014.3,4135.8
7,1,1,24,3,4,1,5,1,2,1,3,6,Chennai,748.65,2541.9
1,9,0,0,1,8,3,3,3,6,0,0,2,Ratnagiri,428.85,4253.13
1,9,1,24,3,6,0,0,0,0,1,0,6,Pune,938.25,11019.9
0,0,0,0,2,8,0,0,2,1,1,1,12,Vadodara,744.9,3575.98
0,0,1,24,1,3,3,7,3,9,0,0,11,Chennai,338.4,565.2
4,9,1,24,2,1,2,7,1,10,1,1,4,Hyderabad,355.5,1798.5
4,11,0,0,1,10,2,8,1,2,0,0,11,Mumbai,599.4,6547.08
8,15,1,24,0,0,3,1,1,2,1,1,11,Noida,411.9,2452.35
3,14,1,24,0,0,1,7,1,0,0,0,12,Gurgaon,223.5,790.88
2,5,1,24,2,1,0,0,1,7,0,0,7,Hyderabad,228.9,912.3
7,5,1,24,3,4,3,2,1,5,0,0,2,Nagpur,750.75,8544.9
4,16,2,24,1,3,0,0,0,0,0,0,6,Shimla,495.0,2047.95
8,14,1,24,0,0,0,0,1,3,0,0,8,Nagpur,363.6,3352.68
6,12,2,24,1,1,0,0,1,0,0,0,12,Ratnagiri,423.0,4172.4
4,15,1,24,1,8,3,0,1,4,0,0,11,Navi Mumbai,607.8,6657.96
4,7,1,24,3,5,0,0,3,7,1,2,8,Chennai,916.2,3547.2
7,8,0,0,0,0,1,2,0,0,0,0,7,Ahmedabad,132.0,501.0
1,3,1,24,2,8,2,1,3,3,1,0,11,Shimla,851.55,4458.23
3,7,0,0,2,1,3,5,2,4,1,1,3,Gurgaon,214.35,742.84
6,0,0,0,2,5,1,1,0,0,1,2,5,New Delhi,498.0,2137.0
2,13,1,24,3,2,3,6,2,9,0,0,11,Kolkata,512.1,3240.75
3,7,2,24,1,7,1,4,2,9,0,0,8,Nagpur,611.85,6711.42
2,8,2,24,0,0,1,4,0,0,1,0,10,Kolkata,264.0,1434.0
7,10,2,24,3,3,0,0,3,1,0,0,5,Dahej,782.1,3769.42
5,8,0,0,3,8,2,5,3,9,1,2,1,Pune,1277.4,15496.68
6,9,1,24,2,10,3,1,3,3,1,2,2,Faridabad,1194.3,7412.03
1,10,0,0,3,3,1,1,1,9,1,1,8,Navi Mumbai,463.8,4735.44
0,0,2,24,2,5,0,0,2,6,1,1,2,Hyderabad,702.9,4836.1
0,0,0,0,2,1,2,1,1,4,1,3,7,Noida,168.3,934.8
1,14,1,24,1,10,3,8,2,9,0,0,1,Nagpur,683.1,7651.92
5,10,1,24,1,1,0,0,0,0,1,0,8,Gurgaon,265.5,1011.38
4,6,2,24,2,1,0,0,3,0,1,0,9,Pune,360.0,3303.0
1,3,2,24,1,5,1,8,3,4,1,0,12,Navi Mumbai,486.15,5043.87
7,11,2,24,0,0,0,0,1,7,1,3,11,Ahmedabad,465.15,2121.28
6,6,2,24,3,3,0,0,3,3,1,1,11,Shimla,735.3,3672.38
6,12,0,0,1,7,1,0,1,4,0,0,9,Chennai,481.8,995.4
7,5,2,24,2,0,2,4,1,4,0,0,8,Navi Mumbai,323.55,2799.99
0,0,2,24,1,5,0,0,0,0,1,3,2,Pune,508.5,5347.2
2,8,0,0,3,7,2,6,0,0,1,1,9,Nagpur,1039.5,12356.4
6,4,2,24,3,0,1,3,2,6,1,0,7,Dahej,293.4,1228.18
6,10,2,24,0,0,3,4,2,3,1,2,4,Dahej,439.2,1986.34
1,4,1,24,1,5,0,0,1,5,0,0,9,Navi Mumbai,348.0,3137.4
2,6,1,24,3,4,2,8,0,0,1,0,8,Dahej,723.0,3462.1
2,5,2,24,3,5,1,7,1,6,0,0,12,Faridabad,941.7,5618.57
1,0,2,24,3,6,0,0,0,0,0,0,9,Gurgaon,1026.0,6217.1
3,6,0,0,3,6,3,5,2,10,0,0,6,New Delhi,919.5,5156.0
6,14,0,0,1,7,3,8,3,9,0,0,11,Noida,608.4,3767.54
2,15,1,24,2,2,3,8,1,4,1,1,9,Ahmedabad,454.8,2067.46
8,15,1,24,1,8,2,4,3,1,1,0,12,Hyderabad,765.6,5400.4
1,15,0,0,0,0,2,0,1,9,1,1,3,Chennai,67.05,0.0
0,0,2,24,0,0,0,0,0,0,1,2,10,New Delhi,261.0,874.5
5,7,1,24,0,0,3,3,0,0,0,0,9,Noida,213.75,1207.5
3,1,0,0,2,8,1,1,3,0,1,0,6,Navi Mumbai,729.75,8267.7
1,11,2,24,1,8,3,7,0,0,1,2,4,Vadodara,708.75,3388.0
1,2,2,24,3,9,1,4,2,3,0,0,1,Vadodara,1454.7,7266.94
4,2,1,24,2,0,2,6,0,0,0,0,2,Faridabad,162.0,468.0
4,6,1,24,3,4,0,0,1,0,1,1,8,Dahej,724.5,3469.9
3,2,1,24,3,4,2,4,3,7,1,1,8,Shimla,733.2,3658.18
5,16,0,0,2,4,1,5,2,3,1,3,1,Noida,629.7,3913.45
0,0,0,0,2,7,1,8,1,3,1,1,4,Chennai,680.1,2130.6
4,6,2,24,0,0,2,0,3,5,1,3,1,Nagpur,355.5,3240.9
4,15,0,0,0,0,3,4,3,2,1,1,5,Shimla,200.7,315.67
1,2,2,24,2,1,1,6,2,0,0,0,1,Faridabad,328.5,1376.33
5,4,1,24,2,9,3,5,3,9,1,1,4,Hyderabad,1062.9,8076.1
2,13,1,24,1,7,2,4,0,0,0,0,11,Faridabad,505.5,2521.55
3,8,0,0,2,9,2,4,2,9,0,0,11,Noida,909.6,5830.76
2,12,0,0,1,8,0,0,1,7,1,2,11,Kolkata,467.4,2905.5
4,10,1,24,3,4,0,0,3,9,1,0,6,Shimla,770.4,3909.65
0,0,1,24,2,9,2,3,3,10,1,2,4,Pune,1017.0,12059.4
1,9,1,24,1,10,3,5,1,4,1,3,1,Pune,695.55,7816.26
3,6,1,24,2,7,3,1,1,3,0,0,6,New Delhi,791.1,4137.7
6,15,1,24,2,6,1,3,0,0,0,0,9,Ahmedabad,859.5,4171.9
6,7,2,24,1,8,2,8,3,9,1,3,10,Faridabad,818.4,4743.14
3,9,2,24,1,9,0,0,2,9,0,0,2,Noida,703.35,4417.95
2,4,1,24,2,9,3,8,2,2,1,2,7,New Delhi,1057.8,6262.4
6,0,1,24,1,6,2,5,3,6,0,0,7,Nagpur,429.6,4263.48
2,9,0,0,3,1,3,6,0,0,0,0,8,Vadodara,229.5,915.38
3,11,1,24,0,0,2,3,3,4,0,0,9,Mumbai,214.65,1600.16
5,3,0,0,2,10,3,2,0,0,1,1,3,Noida,974.25,6273.61
4,16,2,24,0,0,2,5,0,0,0,0,2,Noida,390.0,2310.0
0,0,0,0,1,10,3,1,0,0,1,3,5,Chennai,526.5,1209.0
3,16,2,24,2,0,2,7,0,0,0,0,8,Vadodara,366.0,1605.7
7,0,1,24,2,8,3,7,3,8,1,3,9,Ratnagiri,987.3,11667.36
6,7,1,24,1,10,1,8,3,8,1,3,10,Vadodara,772.8,3721.06
2,12,1,24,1,3,0,0,2,10,1,2,1,Faridabad,366.0,1618.2
0,0,2,24,2,9,2,3,3,5,0,0,1,Shimla,1062.0,5880.87
4,13,2,24,3,0,0,0,3,8,0,0,8,Ahmedabad,361.8,1583.86
7,16,1,24,1,6,1,6,2,1,1,0,2,Ahmedabad,650.4,3084.58
1,16,2,24,0,0,0,0,3,0,1,0,7,Chennai,252.0,306.0
7,4,2,24,3,1,2,5,2,9,0,0,7,Pune,465.6,4760.28
1,3,2,24,2,5,2,7,2,0,0,0,8,Vadodara,714.75,3419.2
2,4,0,0,3,6,0,0,1,5,0,0,10,Hyderabad,834.0,6016.0
5,0,2,24,3,4,3,4,1,6,1,1,5,Gurgaon,821.7,4766.57
7,15,1,24,1,9,2,1,2,1,0,0,1,Faridabad,757.65,4311.81
2,14,2,24,0,0,0,0,3,4,1,0,3,Navi Mumbai,293.4,2407.35
5,14,2,24,2,3,0,0,2,5,0,0,12,Faridabad,655.5,3586.55
4,11,2,24,3,4,1,7,2,5,1,3,9,Navi Mumbai,955.5,11247.6
1,15,2,24,2,1,3,7,3,8,0,0,4,Ahmedabad,431.55,1946.56
2,16,0,0,0,0,2,4,2,10,0,0,11,Noida,120.0,660.0
8,2,2,24,0,0,2,5,3,0,1,3,10,Dahej,349.5,1519.9
2,7,1,24,0,0,3,4,0,0,0,0,3,Hyderabad,175.5,599.75
5,4,2,24,2,8,1,7,3,7,0,0,1,Chennai,1027.2,4213.2
0,0,0,0,3,7,1,3,2,3,1,2,11,Dahej,1006.2,4934.74
4,6,1,24,1,0,1,1,2,0,0,0,8,Hyderabad,165.0,552.5
5,1,1,24,2,10,1,0,1,7,1,3,4,Mumbai,1095.15,13090.98
0,0,1,24,1,1,0,0,0,0,1,2,4,Kolkata,198.0,1038.0
2,12,0,0,3,4,0,0,3,5,0,0,7,Navi Mumbai,612.0,6713.4
8,11,1,24,3,3,2,8,0,0,1,2,6,Shimla,804.0,4136.79
2,16,2,24,3,6,0,0,3,7,0,0,2,Mumbai,1123.2,13461.24
0,0,2,24,2,8,3,2,1,3,0,0,8,Navi Mumbai,957.6,11275.32
7,8,1,24,1,10,2,3,0,0,0,0,2,Chennai,702.0,2262.0
4,12,2,24,0,0,0,0,3,10,1,1,5,Nagpur,382.5,3613.5
6,12,0,0,3,1,2,8,3,1,1,1,7,Vadodara,371.1,1632.22
6,15,1,24,2,10,2,7,2,2,1,1,6,Kolkata,1279.8,8998.5
6,4,0,0,3,5,3,0,0,0,1,1,8,Chennai,751.5,2559.0
6,14,0,0,2,3,2,8,1,3,0,0,9,Mumbai,510.6,5374.92
7,8,0,0,0,0,2,2,0,0,0,0,5,Mumbai,138.0,814.5
5,10,0,0,2,9,2,5,0,0,0,0,12,Gurgaon,952.5,5695.25
3,6,1,24,2,3,1,2,0,0,0,0,5,Ahmedabad,424.5,1909.9
5,9,0,0,2,3,2,3,0,0,0,0,1,Gurgaon,389.25,1768.16
6,14,0,0,0,0,3,1,3,9,0,0,6,New Delhi,230.4,736.8
3,9,0,0,1,9,1,0,2,4,0,0,8,Dahej,475.35,2174.32
8,5,2,24,1,2,1,8,0,0,1,3,6,Nagpur,487.5,5062.5
3,8,0,0,2,7,2,6,3,6,1,1,3,Pune,764.1,8721.12
2,14,0,0,1,1,0,0,0,0,1,1,12,Ahmedabad,130.5,494.62
7,2,1,24,0,0,1,4,3,6,1,3,10,Vadodara,240.6,962.55
7,7,0,0,3,3,1,6,3,7,1,2,10,Pune,603.45,6600.54
6,1,1,24,3,8,0,0,1,8,1,3,5,Kolkata,1278.6,8989.5
8,7,0,0,1,5,2,5,1,9,0,0,3,Faridabad,391.8,1784.61
6,13,0,0,0,0,0,0,3,2,0,0,1,Shimla,182.7,240.61
3,9,2,24,3,10,2,6,1,1,1,1,12,Gurgaon,1686.45,10906.3
6,2,1,24,1,0,1,7,2,6,0,0,5,Navi Mumbai,170.4,1146.6
3,10,0,0,1,8,1,8,0,0,0,0,6,Nagpur,451.5,4565.7
8,2,0,0,3,1,3,5,2,8,1,1,5,New Delhi,257.7,859.65
0,0,1,24,2,0,0,0,2,9,1,1,2,Dahej,152.1,586.42
2,5,1,24,1,2,0,0,3,0,1,2,10,Mumbai,265.5,2121.38
1,7,0,0,2,6,0,0,0,0,0,0,1,Navi Mumbai,555.75,5970.9
4,4,1,24,3,4,0,0,2,8,1,2,11,Chennai,748.2,2539.2
2,6,0,0,2,8,3,1,2,1,0,0,1,Ahmedabad,758.4,3646.18
3,15,1,24,2,5,1,3,3,7,1,2,6,Vadodara,738.45,3542.44
5,12,1,24,1,4,1,5,3,1,0,0,6,Faridabad,441.6,2105.82
8,12,1,24,2,4,1,5,1,2,1,0,9,Kolkata,701.4,4660.5
3,14,0,0,0,0,3,2,3,9,1,3,7,Navi Mumbai,212.4,1577.1
7,14,2,24,1,6,3,3,2,6,1,0,3,New Delhi,747.9,3835.3
1,16,1,24,2,0,1,8,2,5,1,2,7,Mumbai,225.0,1706.25
0,0,2,24,3,0,3,1,0,0,0,0,12,Nagpur,225.0,1706.25
5,4,1,24,2,1,2,5,0,0,0,0,10,Dahej,273.0,1122.1
5,6,2,24,0,0,0,0,2,3,0,0,9,Ahmedabad,290.7,1214.14
8,9,2,24,1,1,1,0,0,0,1,0,8,Faridabad,423.0,1985.85
8,0,2,24,2,0,1,4,0,0,0,0,1,Kolkata,228.0,1218.0
4,0,1,24,1,1,2,8,3,2,1,0,4,Hyderabad,208.2,767.4
8,0,0,0,1,4,1,3,3,2,1,1,3,Kolkata,218.7,1162.2
5,12,0,0,0,0,1,5,3,4,1,1,8,Pune,186.9,1315.72
6,3,1,24,2,10,3,8,3,10,0,0,12,Gurgaon,1156.5,7143.65
8,14,1,24,3,1,1,7,0,0,1,2,11,Hyderabad,561.0,3559.0
4,1,2,24,2,3,0,0,3,10,1,1,2,Faridabad,553.5,2862.35
1,2,1,24,3,6,3,5,1,7,0,0,2,Gurgaon,975.9,5861.39
3,2,2,24,0,0,0,0,1,4,1,2,11,Hyderabad,279.3,1265.1
6,2,1,24,1,9,1,0,1,6,1,1,11,Pune,569.7,6155.04
0,0,0,0,0,0,1,7,2,8,0,0,4,Hyderabad,40.2,104.52
8,7,0,0,1,1,3,0,2,7,1,2,8,Gurgaon,232.8,839.7
6,5,2,24,2,8,1,6,1,6,1,0,9,Kolkata,1028.7,7115.25
4,2,1,24,1,5,2,6,3,5,1,0,3,Faridabad,405.0,1869.75
1,16,1,24,2,3,1,8,2,1,1,0,7,Gurgaon,440.4,2098.08
1,10,1,24,1,7,0,0,0,0,1,1,8,Dahej,468.0,2136.1
8,0,1,24,2,3,1,1,0,0,0,0,2,Nagpur,381.0,3592.8
7,12,2,24,1,2,2,5,0,0,1,2,10,Dahej,570.0,2666.5
7,1,1,24,3,1,2,0,3,9,1,0,5,Vadodara,291.15,1216.48
6,13,0,0,0,0,0,0,2,3,0,0,7,Mumbai,182.7,1272.67
3,11,1,24,3,6,1,3,3,9,0,0,1,Vadodara,1033.65,5077.48
5,8,2,24,1,0,0,0,2,3,0,0,3,Nagpur,313.2,2657.16
4,7,1,24,0,0,2,5,2,9,1,1,7,Gurgaon,245.1,904.27
0,0,2,24,2,7,0,0,0,0,0,0,8,Vadodara,846.0,4101.7
0,0,2,24,0,0,2,3,2,10,1,3,5,Nagpur,325.5,2826.9
4,7,1,24,1,1,2,8,2,7,0,0,2,Gurgaon,280.8,1091.7
7,16,0,0,0,0,2,4,2,10,0,0,7,Gurgaon,300.0,1192.5
1,0,2,24,2,2,3,0,0,0,0,0,10,Chennai,396.0,738.0
5,4,2,24,3,2,2,8,3,4,1,2,2,Noida,638.4,3973.04
7,1,2,24,1,2,1,4,1,9,0,0,5,Mumbai,344.55,3089.79
0,0,2,24,0,0,2,1,0,0,0,0,5,Dahej,222.0,883.5
6,11,1,24,1,4,3,6,1,7,0,0,3,Hyderabad,498.9,3000.1
2,16,2,24,0,0,0,0,3,9,0,0,7,New Delhi,320.4,1141.8
5,9,2,24,2,0,3,2,2,2,0,0,12,Hyderabad,340.05,1690.35
8,7,1,24,3,8,3,1,2,10,0,0,10,Chennai,1347.0,6132.0
2,15,2,24,3,9,3,0,1,6,1,0,2,Gurgaon,1505.7,9622.97
2,6,1,24,0,0,0,0,0,0,1,3,9,Nagpur,202.5,1475.62
1,4,2,24,1,2,1,2,2,2,0,0,8,New Delhi,325.8,1166.1
8,7,2,24,1,2,2,7,2,0,1,1,8,Hyderabad,496.5,2978.5
6,13,0,0,3,5,2,3,1,5,1,1,4,Shimla,897.0,4765.47
8,9,2,24,0,0,1,2,1,6,1,2,2,Vadodara,436.2,1970.74
8,4,2,24,0,0,2,1,1,2,0,0,1,Vadodara,296.4,1243.78
7,16,1,24,0,0,2,8,1,5,1,3,5,Pune,481.5,4979.7
6,0,1,24,0,0,1,3,3,5,0,0,10,Kolkata,135.0,660.0
4,10,2,24,3,0,3,4,2,5,1,0,6,Shimla,354.0,1094.79
5,1,0,0,0,0,1,6,0,0,0,0,10,Nagpur,29.25,124.31
4,2,2,24,1,2,0,0,1,0,1,3,1,Hyderabad,391.5,2050.5
3,15,1,24,2,0,3,1,2,4,0,0,12,Kolkata,227.85,1217.1
7,8,1,24,3,3,0,0,2,7,1,0,5,Navi Mumbai,655.8,7291.56
5,5,1,24,2,6,0,0,2,7,1,2,6,Vadodara,766.05,3685.96
0,0,2,24,3,5,3,4,1,6,1,0,10,Faridabad,934.2,5565.32
6,3,0,0,3,4,0,0,2,0,0,0,10,Kolkata,580.5,3753.75
3,14,0,0,2,9,3,3,3,4,1,2,10,Vadodara,990.9,4855.18
8,2,0,0,0,0,3,5,2,9,0,0,3,Dahej,102.6,376.05
3,13,0,0,3,3,1,2,2,0,1,3,1,Gurgaon,566.25,2952.88
1,11,1,24,1,0,2,7,1,9,1,0,12,Nagpur,185.55,1301.89
5,4,2,24,0,0,0,0,0,0,1,3,8,Ratnagiri,328.5,2868.3
3,8,2,24,1,4,0,0,2,10,1,2,7,Pune,519.0,5485.8
7,12,1,24,1,9,3,2,0,0,1,2,12,Faridabad,765.0,4364.0
2,11,1,24,3,2,2,2,0,0,1,2,8,Mumbai,484.5,5021.1
6,13,0,0,2,2,1,0,0,0,1,0,1,Pune,355.5,3240.9
3,1,2,24,2,6,1,3,0,0,1,1,12,Shimla,794.25,4070.88
3,11,2,24,1,5,0,0,2,7,0,0,6,Chennai,532.05,1242.3
1,8,0,0,0,0,3,3,2,1,0,0,8,Kolkata,47.4,213.3
3,12,2,24,2,2,1,2,0,0,1,1,6,Hyderabad,505.5,3059.5
1,6,2,24,2,8,1,6,1,2,1,0,5,Pune,969.9,11437.68
2,2,1,24,2,6,1,5,0,0,1,3,5,Noida,739.5,4665.57
1,2,1,24,2,10,0,0,2,7,0,0,1,Ratnagiri,1029.3,12221.76
6,15,0,0,2,9,2,6,2,8,0,0,8,Chennai,1067.7,4456.2
0,0,1,24,2,6,0,0,2,6,1,0,6,Chennai,662.4,2024.4
3,8,1,24,1,3,0,0,2,10,0,0,3,Hyderabad,321.0,1557.0
0,0,2,24,0,0,2,8,1,3,1,2,2,Noida,312.6,1806.9
8,8,2,24,1,5,2,6,1,10,0,0,1,New Delhi,633.0,3031.0
5,14,1,24,1,1,2,3,1,2,1,2,8,Faridabad,375.9,1682.05
0,0,0,0,1,8,0,0,1,2,1,0,7,Nagpur,362.4,3336.12
4,12,0,0,2,3,2,8,2,4,1,0,7,Noida,435.6,2606.4
0,0,0,0,2,2,3,8,3,3,0,0,4,Gurgaon,262.8,997.2
0,0,1,24,2,8,2,3,0,0,1,3,4,Kolkata,913.5,6251.25
5,4,2,24,2,9,0,0,2,6,0,0,8,Vadodara,1085.4,5346.58
4,8,2,24,0,0,3,8,1,4,0,0,2,Vadodara,364.8,1599.46
1,16,2,24,0,0,3,6,1,2,0,0,1,Chennai,308.4,475.2
5,13,0,0,3,8,1,1,2,5,0,0,9,Ratnagiri,1241.25,15019.5
1,3,0,0,1,5,1,8,0,0,0,0,11,Faridabad,255.75,960.19
1,6,0,0,2,3,1,4,3,10,1,0,11,Hyderabad,331.5,1630.5
4,8,0,0,0,0,1,5,2,3,0,0,6,Chennai,94.2,0.0
4,13,0,0,2,0,1,7,0,0,0,0,9,Mumbai,138.0,814.5
3,4,0,0,0,0,2,0,3,8,0,0,6,Ratnagiri,55.8,237.15
5,2,0,0,1,8,2,7,3,4,1,3,11,Kolkata,506.4,3198.0
8,15,1,24,2,8,3,3,1,2,1,0,9,Dahej,1127.4,5564.98
2,1,1,24,3,1,0,0,3,8,1,0,11,Kolkata,276.3,1507.8
2,6,1,24,2,8,3,5,2,4,1,2,12,Navi Mumbai,954.6,11235.72
8,3,1,24,2,7,2,0,0,0,0,0,12,Chennai,792.0,2802.0
2,1,0,0,1,10,1,1,1,8,0,0,3,Noida,467.1,2811.15
2,9,1,24,0,0,2,2,2,0,0,0,3,Dahej,160.5,622.12
5,10,2,24,2,7,0,0,2,6,0,0,3,Chennai,972.9,3887.4
1,10,0,0,3,3,1,2,3,4,1,0,2,Vadodara,447.9,2031.58
8,1,0,0,2,3,3,4,0,0,1,3,12,Faridabad,391.5,1782.68
6,0,0,0,1,5,0,0,2,0,0,0,10,New Delhi,225.0,712.5
2,8,1,24,0,0,0,0,2,3,0,0,3,Noida,151.2,832.2
8,14,2,24,3,5,2,6,2,1,1,0,4,Navi Mumbai,1181.4,14229.48
2,9,2,24,1,10,0,0,1,7,1,3,2,Gurgaon,782.4,4487.54
8,0,0,0,3,5,3,8,3,3,0,0,7,Noida,757.8,4790.93
6,1,0,0,3,6,1,3,1,9,1,1,7,Faridabad,865.8,5079.68
8,11,0,0,0,0,2,3,3,3,1,0,3,Chennai,226.8,230.4
4,9,2,24,2,6,1,6,1,6,1,0,2,Dahej,862.2,4185.94
5,5,0,0,2,0,2,0,0,0,0,0,11,Hyderabad,56.25,146.25
5,2,0,0,2,8,0,0,0,0,0,0,2,Navi Mumbai,742.5,8436.0
5,1,0,0,2,10,0,0,0,0,1,1,4,Shimla,933.75,5013.9
5,12,1,24,0,0,1,6,3,0,0,0,10,Mumbai,261.0,2075.25
5,5,0,0,3,1,1,4,0,0,0,0,12,Chennai,203.25,159.75
4,13,0,0,2,9,2,5,3,1,0,0,10,Dahej,960.6,4697.62
3,1,0,0,2,3,3,4,1,4,1,0,10,Noida,317.55,1839.08
6,11,0,0,3,7,0,0,3,5,1,1,6,Ratnagiri,1134.0,13603.8
2,8,0,0,0,0,1,2,3,0,0,0,2,Ratnagiri,42.0,178.5
4,10,0,0,1,0,1,4,0,0,1,2,9,Noida,147.0,808.5
4,5,2,24,2,2,3,4,0,0,0,0,5,Faridabad,477.0,2334.15
3,7,1,24,3,6,1,3,1,6,1,1,5,Faridabad,1003.95,6060.55
5,11,2,24,3,0,2,1,3,5,0,0,6,Mumbai,363.75,3354.75
3,11,0,0,2,7,1,3,2,2,0,0,11,Navi Mumbai,718.05,8113.26
7,1,2,24,2,5,1,2,0,0,0,0,1,Pune,687.75,7713.3
4,1,2,24,2,1,0,0,3,9,0,0,9,Ratnagiri,347.4,3129.12
2,8,2,24,3,2,1,4,2,2,0,0,10,Chennai,538.8,1282.8
2,9,0,0,0,0,0,0,1,2,0,0,12,Hyderabad,42.9,111.54
3,10,0,0,1,7,1,2,2,0,0,0,10,Hyderabad,388.5,2029.5
0,0,1,24,1,7,1,2,0,0,0,0,4,Pune,429.0,4255.2
3,10,1,24,3,2,0,0,2,7,0,0,5,Nagpur,462.3,4714.74
4,5,1,24,2,3,3,2,1,4,0,0,10,Kolkata,445.8,2743.5
7,4,1,24,1,0,1,6,0,0,1,0,10,Dahej,189.0,743.25
6,0,0,0,3,6,0,0,1,10,0,0,11,Mumbai,822.0,9485.4
2,15,2,24,3,6,3,8,3,1,0,0,10,Noida,1169.1,7608.33
1,10,2,24,3,10,0,0,0,0,0,0,1,New Delhi,1588.5,10508.0
3,10,0,0,3,0,1,0,0,0,0,0,11,Navi Mumbai,67.5,286.88
4,14,2,24,0,0,1,1,2,1,0,0,5,Vadodara,347.4,1508.98
0,0,2,24,2,10,3,5,1,7,1,2,9,Navi Mumbai,1214.4,14665.08
0,0,1,24,0,0,0,0,3,5,0,0,1,Faridabad,126.0,334.2
4,8,2,24,0,0,1,1,1,6,0,0,10,Gurgaon,298.2,1183.05
3,10,1,24,2,5,3,8,3,8,0,0,1,Hyderabad,726.3,5046.7
7,8,2,24,3,7,3,4,3,3,0,0,5,Hyderabad,1333.8,10514.2
7,12,0,0,1,0,3,5,0,0,0,0,6,Ratnagiri,234.0,1798.5
5,0,1,24,1,1,0,0,0,0,0,0,9,Kolkata,153.0,768.0
1,2,0,0,0,0,2,8,1,9,1,2,11,Ahmedabad,108.3,400.27
4,1,0,0,3,2,3,5,3,10,0,0,6,New Delhi,360.0,1320.0
3,5,0,0,3,6,2,8,1,8,0,0,10,Pune,901.35,10532.82
6,5,1,24,2,0,0,0,3,0,1,0,2,Faridabad,175.5,538.88
0,0,0,0,0,0,0,0,3,4,1,1,12,Gurgaon,36.9,81.18
0,0,2,24,3,0,3,7,0,0,0,0,9,Noida,279.0,1599.0
6,4,2,24,1,8,2,4,3,4,0,0,7,Shimla,668.4,3220.13
3,5,0,0,1,8,0,0,2,4,0,0,5,Noida,403.35,2396.78
2,10,0,0,1,5,1,5,0,0,1,1,7,Kolkata,307.5,1706.25
4,2,0,0,0,0,2,6,3,5,1,2,11,Faridabad,117.0,307.65
3,12,0,0,3,1,0,0,0,0,1,3,10,Noida,283.5,1626.0
5,1,1,24,2,3,1,1,1,1,0,0,10,Shimla,393.45,1361.47
7,15,0,0,2,7,2,7,2,1,0,0,6,Navi Mumbai,910.65,10655.58
2,4,0,0,1,9,2,8,0,0,1,3,11,Ratnagiri,538.5,5743.2
0,0,0,0,3,1,2,7,0,0,0,0,12,Ratnagiri,177.0,1214.25
1,1,1,24,1,6,1,4,2,6,0,0,10,Faridabad,406.65,1880.39
0,0,2,24,1,3,0,0,3,9,0,0,1,Navi Mumbai,383.4,3625.92
0,0,1,24,0,0,2,8,2,5,1,2,4,Noida,213.0,1203.0
4,14,0,0,0,0,1,2,2,8,1,0,2,New Delhi,151.2,453.6
3,9,1,24,1,1,0,0,3,0,0,0,8,New Delhi,213.75,661.88
8,14,0,0,2,6,1,2,0,0,0,0,10,Dahej,798.0,3852.1
3,11,1,24,3,8,3,8,0,0,1,0,5,Nagpur,1334.25,16247.1
0,0,2,24,0,0,1,8,0,0,1,1,8,Mumbai,262.5,2090.62
8,3,1,24,2,10,0,0,2,10,1,1,8,Ahmedabad,1108.5,5466.7
0,0,0,0,0,0,0,0,2,10,1,0,11,Navi Mumbai,24.0,102.0
2,2,2,24,0,0,0,0,0,0,1,0,2,Pune,225.0,1706.25
1,6,0,0,2,4,3,0,1,8,1,2,12,Ratnagiri,428.1,4242.78
4,9,2,24,3,9,1,3,3,1,0,0,11,Kolkata,1524.6,10834.5
6,4,0,0,1,7,0,0,0,0,0,0,7,Hyderabad,369.0,1893.0
1,7,2,24,2,3,3,0,1,7,1,3,11,Gurgaon,577.65,3033.81
1,6,0,0,0,0,1,3,3,5,1,2,4,Vadodara,85.5,303.38
